ancestor,descend,lineage
EPI_ISL_18494111,EPI_ISL_18494105,EG.5
EPI_ISL_18409279,EPI_ISL_18409275,EG.5
EPI_ISL_18245831,EPI_ISL_18376427,EG.5
EPI_ISL_18268370,EPI_ISL_18285016,EG.5
EPI_ISL_18268370,EPI_ISL_18285018,EG.5
EPI_ISL_18268370,EPI_ISL_18268372,EG.5
EPI_ISL_18284721,EPI_ISL_18284729,EG.5
EPI_ISL_18284721,EPI_ISL_18313123,EG.5
EPI_ISL_18213336,EPI_ISL_18384562,EG.5
EPI_ISL_18213348,EPI_ISL_18330334,EG.5
EPI_ISL_18254239,EPI_ISL_18384410,EG.5
EPI_ISL_18254239,EPI_ISL_18438082,EG.5
EPI_ISL_18254239,EPI_ISL_18438114,EG.5
EPI_ISL_18254239,EPI_ISL_18438235,EG.5
EPI_ISL_18292788,EPI_ISL_18425040,HK
EPI_ISL_18070582,EPI_ISL_18070572,BA.5
EPI_ISL_18292721,EPI_ISL_18292717,EG.5
EPI_ISL_18246280,EPI_ISL_18304242,HK
EPI_ISL_18384380,EPI_ISL_18384362,XBB
EPI_ISL_18246382,EPI_ISL_18246384,HK
EPI_ISL_18246382,EPI_ISL_18376573,HK
EPI_ISL_18292713,EPI_ISL_18409379,HK
EPI_ISL_18292763,EPI_ISL_18292867,EG.5
EPI_ISL_18232642,EPI_ISL_18232676,EG.5
EPI_ISL_18268446,EPI_ISL_18284961,EG.5
EPI_ISL_18495581,EPI_ISL_18495583,EG.5
EPI_ISL_18495581,EPI_ISL_18495593,EG.5
EPI_ISL_18495581,EPI_ISL_18495612,EG.5
EPI_ISL_18285077,EPI_ISL_18285078,EG.5
EPI_ISL_16698232,EPI_ISL_16634426,BF.7
EPI_ISL_16698232,EPI_ISL_16634448,BF.7
EPI_ISL_16698232,EPI_ISL_16634488,BF.7
EPI_ISL_16698232,EPI_ISL_16599043,BF.7
EPI_ISL_16698232,EPI_ISL_16599038,BF.7
EPI_ISL_16698232,EPI_ISL_16709247,BF.7
EPI_ISL_16698232,EPI_ISL_16709248,BF.7
EPI_ISL_16698232,EPI_ISL_16617123,BF.7
EPI_ISL_16698232,EPI_ISL_17487136,BF.7
EPI_ISL_16698232,EPI_ISL_16635423,BF.7
EPI_ISL_16698232,EPI_ISL_16711991,BF.7
EPI_ISL_16698232,EPI_ISL_16597024,BF.7
EPI_ISL_16698232,EPI_ISL_16711737,BF.7
EPI_ISL_16698232,EPI_ISL_16711783,BF.7
EPI_ISL_16698232,EPI_ISL_16604519,BF.7
EPI_ISL_16698232,EPI_ISL_16604738,BF.7
EPI_ISL_16698232,EPI_ISL_16604739,BF.7
EPI_ISL_16698232,EPI_ISL_16635624,BF.7
EPI_ISL_16698232,EPI_ISL_16635308,BF.7
EPI_ISL_16698232,EPI_ISL_16610805,BF.7
EPI_ISL_16698232,EPI_ISL_17489639,BF.7
EPI_ISL_16698232,EPI_ISL_16849147,BF.7
EPI_ISL_16698232,EPI_ISL_16604763,BF.7
EPI_ISL_16698232,EPI_ISL_16740851,BF.7
EPI_ISL_16698232,EPI_ISL_16758142,BF.7
EPI_ISL_16698232,EPI_ISL_16825402,BF.7
EPI_ISL_16698232,EPI_ISL_16849175,BF.7
EPI_ISL_16698232,EPI_ISL_16899527,BF.7
EPI_ISL_16698232,EPI_ISL_16899532,BF.7
EPI_ISL_16698232,EPI_ISL_16899525,BF.7
EPI_ISL_16698232,EPI_ISL_16899526,BF.7
EPI_ISL_16698232,EPI_ISL_16899529,BF.7
EPI_ISL_16698232,EPI_ISL_16902677,BF.7
EPI_ISL_16698232,EPI_ISL_17494765,BF.7
EPI_ISL_16698232,EPI_ISL_17488817,BF.7
EPI_ISL_16698232,EPI_ISL_18447585,BF.7
EPI_ISL_18384426,EPI_ISL_18384393,HK
EPI_ISL_18268449,EPI_ISL_18454310,HK
EPI_ISL_18254232,EPI_ISL_18330219,HK
EPI_ISL_18268347,EPI_ISL_18360267,XBB
EPI_ISL_18284724,EPI_ISL_18284727,EG.5
EPI_ISL_18284944,EPI_ISL_18285014,EG.5
EPI_ISL_18485343,EPI_ISL_18485351,HK
EPI_ISL_18166111,EPI_ISL_18166113,HK
EPI_ISL_18284710,EPI_ISL_18284707,EG.5
EPI_ISL_18232531,EPI_ISL_18232639,EG.5
EPI_ISL_18070573,EPI_ISL_16634472,DY
EPI_ISL_18070573,EPI_ISL_16609773,DY
EPI_ISL_18070573,EPI_ISL_16609774,DY
EPI_ISL_18070573,EPI_ISL_16609776,DY
EPI_ISL_18070573,EPI_ISL_16609775,DY
EPI_ISL_18070573,EPI_ISL_16636012,DY
EPI_ISL_18070573,EPI_ISL_16327561,DY
EPI_ISL_18070573,EPI_ISL_16604903,DY
EPI_ISL_18070573,EPI_ISL_16635558,DY
EPI_ISL_18070573,EPI_ISL_16634836,DY
EPI_ISL_18070573,EPI_ISL_16635676,DY
EPI_ISL_18070573,EPI_ISL_16723220,DY
EPI_ISL_18070573,EPI_ISL_16709241,DY
EPI_ISL_18070573,EPI_ISL_16390383,DY
EPI_ISL_18070573,EPI_ISL_17805452,DY
EPI_ISL_18070573,EPI_ISL_16937126,DY
EPI_ISL_18070573,EPI_ISL_16698401,DY
EPI_ISL_18070573,EPI_ISL_16610779,DY
EPI_ISL_18070573,EPI_ISL_17489562,DY
EPI_ISL_18070573,EPI_ISL_17488266,DY
EPI_ISL_18070573,EPI_ISL_16911664,DY
EPI_ISL_18070573,EPI_ISL_17488231,DY
EPI_ISL_18070573,EPI_ISL_16737846,DY
EPI_ISL_18070573,EPI_ISL_16698048,DY
EPI_ISL_18070573,EPI_ISL_16854232,DY
EPI_ISL_18070573,EPI_ISL_17490627,DY
EPI_ISL_18070573,EPI_ISL_16737018,DY
EPI_ISL_18070573,EPI_ISL_16926314,DY
EPI_ISL_18070573,EPI_ISL_16937177,DY
EPI_ISL_18070573,EPI_ISL_16910845,DY
EPI_ISL_18070573,EPI_ISL_17488474,DY
EPI_ISL_18070573,EPI_ISL_16977224,DY
EPI_ISL_18070573,EPI_ISL_17068960,DY
EPI_ISL_18070573,EPI_ISL_17494398,DY
EPI_ISL_18070573,EPI_ISL_16977234,DY
EPI_ISL_18070573,EPI_ISL_17488709,DY
EPI_ISL_18070573,EPI_ISL_17068957,DY
EPI_ISL_18070573,EPI_ISL_16970212,DY
EPI_ISL_18070573,EPI_ISL_17186824,DY
EPI_ISL_18070573,EPI_ISL_17186825,DY
EPI_ISL_18313100,EPI_ISL_18485285,HK
EPI_ISL_18401927,EPI_ISL_18401899,HK
EPI_ISL_18284939,EPI_ISL_18285009,XBB
EPI_ISL_18292841,EPI_ISL_18324237,HK
EPI_ISL_18292839,EPI_ISL_18438495,EG.5
EPI_ISL_18285041,EPI_ISL_18285040,EG.5
EPI_ISL_18245833,EPI_ISL_18376423,EG.5
EPI_ISL_18284954,EPI_ISL_18401923,HK
EPI_ISL_18284790,EPI_ISL_18284926,EG.5
EPI_ISL_18292874,EPI_ISL_18292879,EG.5
EPI_ISL_18070568,EPI_ISL_18070593,BF.7
EPI_ISL_18070568,EPI_ISL_18070598,BF.7
EPI_ISL_18070568,EPI_ISL_18070595,BF.7
EPI_ISL_18070568,EPI_ISL_18070588,BF.7
EPI_ISL_18070568,EPI_ISL_18070586,BF.7
EPI_ISL_18070568,EPI_ISL_18070587,BF.7
EPI_ISL_18070568,EPI_ISL_18070592,BF.7
EPI_ISL_18070568,EPI_ISL_18070589,BF.7
EPI_ISL_18070568,EPI_ISL_18070596,BF.7
EPI_ISL_18070568,EPI_ISL_18070605,BF.7
EPI_ISL_18070568,EPI_ISL_18070603,BF.7
EPI_ISL_18070568,EPI_ISL_18070602,BF.7
EPI_ISL_18070568,EPI_ISL_16604397,BF.7
EPI_ISL_18070568,EPI_ISL_18070611,BF.7
EPI_ISL_18070568,EPI_ISL_17487328,BF.7
EPI_ISL_18070568,EPI_ISL_16617258,BF.7
EPI_ISL_18070568,EPI_ISL_17805496,BF.7
EPI_ISL_18070568,EPI_ISL_16390390,BF.7
EPI_ISL_18070568,EPI_ISL_16970224,BF.7
EPI_ISL_18292806,EPI_ISL_18409376,EG.5
EPI_ISL_18292806,EPI_ISL_18409365,EG.5
EPI_ISL_18494143,EPI_ISL_18505640,HK
EPI_ISL_18254228,EPI_ISL_18438410,EG.5
EPI_ISL_18245871,EPI_ISL_18324042,XBB
EPI_ISL_18245872,EPI_ISL_18268219,EG.5
EPI_ISL_18313160,EPI_ISL_18268158,HK
EPI_ISL_18313160,EPI_ISL_18268157,HK
EPI_ISL_18313160,EPI_ISL_18485304,HK
EPI_ISL_18261484,EPI_ISL_18425063,HK
EPI_ISL_18401902,EPI_ISL_18401826,HK
EPI_ISL_18401902,EPI_ISL_18401878,HK
EPI_ISL_18494149,EPI_ISL_18494152,HK
EPI_ISL_18494149,EPI_ISL_18494148,HK
EPI_ISL_18494149,EPI_ISL_18494145,HK
EPI_ISL_18494149,EPI_ISL_18494150,HK
EPI_ISL_18505699,EPI_ISL_18505585,HK
EPI_ISL_539333,EPI_ISL_539334,Others
EPI_ISL_539333,EPI_ISL_539337,Others
EPI_ISL_539333,EPI_ISL_539336,Others
EPI_ISL_539333,EPI_ISL_539338,Others
EPI_ISL_455464,EPI_ISL_455506,Others
EPI_ISL_17088852,EPI_ISL_17088806,DY
EPI_ISL_18284874,EPI_ISL_18284923,EG.5
EPI_ISL_18284958,EPI_ISL_18495025,HK
EPI_ISL_18284958,EPI_ISL_18268216,HK
EPI_ISL_18284958,EPI_ISL_18495435,HK
EPI_ISL_18284958,EPI_ISL_18330275,HK
EPI_ISL_18284958,EPI_ISL_18409412,HK
EPI_ISL_18401900,EPI_ISL_18465113,HK
EPI_ISL_18401900,EPI_ISL_18425076,HK
EPI_ISL_18495584,EPI_ISL_18447534,HK
EPI_ISL_18494115,EPI_ISL_18505762,HK
EPI_ISL_18495028,EPI_ISL_18495027,HK
EPI_ISL_18284875,EPI_ISL_18284924,EG.5
EPI_ISL_18494088,EPI_ISL_18494087,EG.5
EPI_ISL_18284876,EPI_ISL_18284925,XBB
EPI_ISL_18505696,EPI_ISL_18313150,HK
EPI_ISL_16698256,EPI_ISL_16698260,BA.5
EPI_ISL_18401849,EPI_ISL_18401830,HK
EPI_ISL_18401849,EPI_ISL_18401851,HK
EPI_ISL_18401849,EPI_ISL_18401828,HK
EPI_ISL_18401849,EPI_ISL_18401905,HK
EPI_ISL_18401849,EPI_ISL_18401823,HK
EPI_ISL_18254187,EPI_ISL_18254259,HK
EPI_ISL_18254187,EPI_ISL_18254181,HK
EPI_ISL_18254187,EPI_ISL_18330195,HK
EPI_ISL_18246277,EPI_ISL_18246266,EG.5
EPI_ISL_18245830,EPI_ISL_18376426,XBB
EPI_ISL_18268312,EPI_ISL_18268338,HK
EPI_ISL_18285015,EPI_ISL_18284945,HK
EPI_ISL_18285015,EPI_ISL_18284883,HK
EPI_ISL_18292729,EPI_ISL_18285071,EG.5
EPI_ISL_18245828,EPI_ISL_18376425,EG.5
EPI_ISL_18245827,EPI_ISL_18376424,HK
EPI_ISL_18285010,EPI_ISL_18284940,EG.5
EPI_ISL_17489455,EPI_ISL_16610669,BF.7
EPI_ISL_18285005,EPI_ISL_18284950,XBB
EPI_ISL_18268356,EPI_ISL_18284884,HK
EPI_ISL_18285003,EPI_ISL_18284947,EG.5
EPI_ISL_18268355,EPI_ISL_18284896,EG.5
EPI_ISL_18292752,EPI_ISL_18324226,HK
EPI_ISL_18292759,EPI_ISL_18292843,EG.5
EPI_ISL_18284791,EPI_ISL_18284927,EG.5
EPI_ISL_18284931,EPI_ISL_18285021,EG.5
EPI_ISL_18284930,EPI_ISL_18285020,HK
EPI_ISL_18284793,EPI_ISL_18320784,XBB
EPI_ISL_16698254,EPI_ISL_16634379,BA.5
EPI_ISL_16698254,EPI_ISL_16634464,BA.5
EPI_ISL_16698254,EPI_ISL_16634593,BA.5
EPI_ISL_16698254,EPI_ISL_17501732,BA.5
EPI_ISL_18376557,EPI_ISL_18376559,HK
EPI_ISL_18376557,EPI_ISL_18376558,HK
EPI_ISL_18376557,EPI_ISL_18376556,HK
EPI_ISL_18384412,EPI_ISL_18384383,EG.5
EPI_ISL_18384444,EPI_ISL_18384378,EG.5
EPI_ISL_18284728,EPI_ISL_18360236,HK
EPI_ISL_18284728,EPI_ISL_18485275,HK
EPI_ISL_18384434,EPI_ISL_18384421,EG.5
EPI_ISL_18284794,EPI_ISL_18320785,EG.5
EPI_ISL_18284951,EPI_ISL_18285006,EG.5
EPI_ISL_18284933,EPI_ISL_18285023,HK
EPI_ISL_18284732,EPI_ISL_18330209,HK
EPI_ISL_18313145,EPI_ISL_18313147,EG.5
EPI_ISL_17489456,EPI_ISL_16610668,DY
EPI_ISL_18313151,EPI_ISL_18330215,EG.5
EPI_ISL_18313153,EPI_ISL_18313144,EG.5
EPI_ISL_18313153,EPI_ISL_18330213,EG.5
EPI_ISL_18313153,EPI_ISL_18313146,EG.5
EPI_ISL_18313153,EPI_ISL_18330214,EG.5
EPI_ISL_18284963,EPI_ISL_18320796,HK
EPI_ISL_18284963,EPI_ISL_18360339,HK
EPI_ISL_18245825,EPI_ISL_18245824,EG.5
EPI_ISL_18245825,EPI_ISL_18245821,EG.5
EPI_ISL_18505694,EPI_ISL_18505589,EG.5
EPI_ISL_18485355,EPI_ISL_18376467,HK
EPI_ISL_18384418,EPI_ISL_18384413,HK
EPI_ISL_18384419,EPI_ISL_18465153,HK
EPI_ISL_18401903,EPI_ISL_18401894,HK
EPI_ISL_18292753,EPI_ISL_18454326,HK
EPI_ISL_18292753,EPI_ISL_18488118,HK
EPI_ISL_18292753,EPI_ISL_18488151,HK
EPI_ISL_16327457,EPI_ISL_16327456,BA.5
EPI_ISL_16327457,EPI_ISL_16327458,BA.5
EPI_ISL_18254222,EPI_ISL_18284739,HK
EPI_ISL_18284936,EPI_ISL_18285026,EG.5
EPI_ISL_18284934,EPI_ISL_18285024,XBB
EPI_ISL_18284935,EPI_ISL_18285025,EG.5
EPI_ISL_18384415,EPI_ISL_18465081,EG.5
EPI_ISL_18401795,EPI_ISL_18401859,HK
EPI_ISL_18245838,EPI_ISL_18245840,EG.5
EPI_ISL_18465187,EPI_ISL_18508479,HK
EPI_ISL_18401890,EPI_ISL_18401862,EG.5
EPI_ISL_18384367,EPI_ISL_18465047,HK
EPI_ISL_16327432,EPI_ISL_16327425,BA.5
EPI_ISL_18465191,EPI_ISL_18465181,HK
EPI_ISL_18320875,EPI_ISL_18488123,HK
EPI_ISL_18505786,EPI_ISL_18505789,HK
EPI_ISL_18505786,EPI_ISL_18505785,HK
EPI_ISL_18505786,EPI_ISL_18505796,HK
EPI_ISL_18505786,EPI_ISL_18447784,HK
EPI_ISL_18384548,EPI_ISL_18384530,XBB
EPI_ISL_18384548,EPI_ISL_18384561,XBB
EPI_ISL_18268327,EPI_ISL_18268328,EG.5
EPI_ISL_18268327,EPI_ISL_18320969,EG.5
EPI_ISL_18268327,EPI_ISL_18320968,EG.5
EPI_ISL_18360335,EPI_ISL_18320882,EG.5
EPI_ISL_18360336,EPI_ISL_18320883,HK
EPI_ISL_18360334,EPI_ISL_18320881,HK
EPI_ISL_18505763,EPI_ISL_18447774,EG.5
EPI_ISL_18268154,EPI_ISL_18438409,EG.5
EPI_ISL_16327419,EPI_ISL_16327395,BA.5
EPI_ISL_18292658,EPI_ISL_18292656,EG.5
EPI_ISL_18324179,EPI_ISL_18324232,HK
EPI_ISL_18284815,EPI_ISL_18320768,HK
EPI_ISL_18284822,EPI_ISL_18284820,EG.5
EPI_ISL_18284999,EPI_ISL_18438508,EG.5
EPI_ISL_18320815,EPI_ISL_18320817,EG.5
EPI_ISL_18495600,EPI_ISL_18495601,EG.5
EPI_ISL_18324149,EPI_ISL_18384580,EG.5
EPI_ISL_18284676,EPI_ISL_18284673,HK
EPI_ISL_18284676,EPI_ISL_18402002,HK
EPI_ISL_18284676,EPI_ISL_18409285,HK
EPI_ISL_18320850,EPI_ISL_18438472,HK
EPI_ISL_16698237,EPI_ISL_16604578,DY
EPI_ISL_16698237,EPI_ISL_18070666,DY
EPI_ISL_18330244,EPI_ISL_18330246,XBB
EPI_ISL_18284895,EPI_ISL_18284894,XBB
EPI_ISL_18401822,EPI_ISL_18401836,EG.5
EPI_ISL_18508498,EPI_ISL_18508501,XBB
EPI_ISL_18508498,EPI_ISL_18508524,XBB
EPI_ISL_18284843,EPI_ISL_18284848,EG.5
EPI_ISL_18324240,EPI_ISL_18324218,EG.5
EPI_ISL_18360333,EPI_ISL_18320879,EG.5
EPI_ISL_18284878,EPI_ISL_18320788,HK
EPI_ISL_18320790,EPI_ISL_18285028,EG.5
EPI_ISL_18360332,EPI_ISL_18320878,EG.5
EPI_ISL_16723096,EPI_ISL_16723097,BA.5
EPI_ISL_16723096,EPI_ISL_16723099,BA.5
EPI_ISL_18284858,EPI_ISL_18284856,HK
EPI_ISL_18360287,EPI_ISL_18360289,EG.5
EPI_ISL_18277141,EPI_ISL_18454386,HK
EPI_ISL_18505656,EPI_ISL_18505658,HK
EPI_ISL_18485288,EPI_ISL_18485287,HK
EPI_ISL_18330260,EPI_ISL_18425074,HK
EPI_ISL_18320831,EPI_ISL_18320834,HK
EPI_ISL_18320792,EPI_ISL_18285030,HK
EPI_ISL_18320791,EPI_ISL_18285029,HK
EPI_ISL_18320793,EPI_ISL_18285031,EG.5
EPI_ISL_455462,EPI_ISL_455504,Others
EPI_ISL_18070600,EPI_ISL_18070585,BF.7
EPI_ISL_18070600,EPI_ISL_18070601,BF.7
EPI_ISL_18070600,EPI_ISL_18070599,BF.7
EPI_ISL_18070600,EPI_ISL_18070590,BF.7
EPI_ISL_18070600,EPI_ISL_16634651,BF.7
EPI_ISL_18070600,EPI_ISL_16634703,BF.7
EPI_ISL_18070600,EPI_ISL_16604350,BF.7
EPI_ISL_18070600,EPI_ISL_18070608,BF.7
EPI_ISL_18070600,EPI_ISL_17086558,BF.7
EPI_ISL_18070600,EPI_ISL_17086559,BF.7
EPI_ISL_18070600,EPI_ISL_18070639,BF.7
EPI_ISL_18070600,EPI_ISL_17086566,BF.7
EPI_ISL_18070600,EPI_ISL_17086569,BF.7
EPI_ISL_18070600,EPI_ISL_17086565,BF.7
EPI_ISL_18070600,EPI_ISL_16595773,BF.7
EPI_ISL_18070600,EPI_ISL_17086589,BF.7
EPI_ISL_18070600,EPI_ISL_17086572,BF.7
EPI_ISL_18070600,EPI_ISL_16641682,BF.7
EPI_ISL_18070600,EPI_ISL_17086594,BF.7
EPI_ISL_18070600,EPI_ISL_16635631,BF.7
EPI_ISL_18070600,EPI_ISL_16604571,BF.7
EPI_ISL_18070600,EPI_ISL_17805462,BF.7
EPI_ISL_18070600,EPI_ISL_16757954,BF.7
EPI_ISL_18070600,EPI_ISL_16757955,BF.7
EPI_ISL_18070600,EPI_ISL_16713296,BF.7
EPI_ISL_18070600,EPI_ISL_17086602,BF.7
EPI_ISL_18070600,EPI_ISL_17086592,BF.7
EPI_ISL_18070600,EPI_ISL_17086613,BF.7
EPI_ISL_18070600,EPI_ISL_17086615,BF.7
EPI_ISL_18070600,EPI_ISL_16702221,BF.7
EPI_ISL_18070600,EPI_ISL_17086617,BF.7
EPI_ISL_18070600,EPI_ISL_16702211,BF.7
EPI_ISL_18070600,EPI_ISL_16711814,BF.7
EPI_ISL_18070600,EPI_ISL_17086621,BF.7
EPI_ISL_18070600,EPI_ISL_17488404,BF.7
EPI_ISL_18070600,EPI_ISL_16825384,BF.7
EPI_ISL_18070600,EPI_ISL_17199890,BF.7
EPI_ISL_18070600,EPI_ISL_17490597,BF.7
EPI_ISL_18070600,EPI_ISL_17490567,BF.7
EPI_ISL_18070600,EPI_ISL_17505671,BF.7
EPI_ISL_18360260,EPI_ISL_18360266,HK
EPI_ISL_18360260,EPI_ISL_18360262,HK
EPI_ISL_18360260,EPI_ISL_18360281,HK
EPI_ISL_18304272,EPI_ISL_18304267,HK
EPI_ISL_18313157,EPI_ISL_18313158,HK
EPI_ISL_18320803,EPI_ISL_18475187,EG.5
EPI_ISL_18320803,EPI_ISL_18481042,EG.5
EPI_ISL_18401933,EPI_ISL_18401847,EG.5
EPI_ISL_18401933,EPI_ISL_18495451,EG.5
EPI_ISL_18401933,EPI_ISL_18487982,EG.5
EPI_ISL_18401841,EPI_ISL_18401842,HK
EPI_ISL_18277147,EPI_ISL_18401709,EG.5
EPI_ISL_18360322,EPI_ISL_18320866,HK
EPI_ISL_18401982,EPI_ISL_18401977,EG.5
EPI_ISL_18360315,EPI_ISL_18320859,HK
EPI_ISL_18070594,EPI_ISL_18070597,BF.7
EPI_ISL_18481001,EPI_ISL_18480995,HK
EPI_ISL_18481001,EPI_ISL_18475297,HK
EPI_ISL_18481001,EPI_ISL_18475296,HK
EPI_ISL_18475298,EPI_ISL_18481000,HK
EPI_ISL_18313112,EPI_ISL_18330202,HK
EPI_ISL_18360328,EPI_ISL_18320872,XBB
EPI_ISL_18360323,EPI_ISL_18320867,EG.5
EPI_ISL_18376504,EPI_ISL_18495140,HK
EPI_ISL_18505616,EPI_ISL_18447755,HK
EPI_ISL_18320736,EPI_ISL_18320737,Others
EPI_ISL_18320738,EPI_ISL_18320734,XBB
EPI_ISL_18360330,EPI_ISL_18320874,EG.5
EPI_ISL_16617195,EPI_ISL_17487703,DY
EPI_ISL_16617195,EPI_ISL_16596954,DY
EPI_ISL_16617195,EPI_ISL_16596948,DY
EPI_ISL_16617195,EPI_ISL_16596955,DY
EPI_ISL_16617195,EPI_ISL_16596967,DY
EPI_ISL_16617195,EPI_ISL_16596970,DY
EPI_ISL_18360325,EPI_ISL_18320869,HK
EPI_ISL_18320838,EPI_ISL_18360353,HK
EPI_ISL_18376535,EPI_ISL_18401988,XBB
EPI_ISL_18376535,EPI_ISL_18401989,XBB
EPI_ISL_18505677,EPI_ISL_18447798,EG.5
EPI_ISL_18505677,EPI_ISL_18447802,EG.5
EPI_ISL_18401998,EPI_ISL_18435258,HK
EPI_ISL_18495447,EPI_ISL_18495465,HK
EPI_ISL_18330201,EPI_ISL_18330204,HK
EPI_ISL_18495449,EPI_ISL_18495443,XBB
EPI_ISL_18330200,EPI_ISL_18330203,HK
EPI_ISL_18360329,EPI_ISL_18320873,HK
EPI_ISL_17088775,EPI_ISL_16635418,DY
EPI_ISL_18438316,EPI_ISL_18438315,EG.5
EPI_ISL_18324201,EPI_ISL_18409411,EG.5
EPI_ISL_18376531,EPI_ISL_18409309,HK
EPI_ISL_18447736,EPI_ISL_18447735,HK
EPI_ISL_18447767,EPI_ISL_18447764,EG.5
EPI_ISL_18360320,EPI_ISL_18320863,HK
EPI_ISL_18324148,EPI_ISL_18384513,EG.5
EPI_ISL_18324148,EPI_ISL_18384519,EG.5
EPI_ISL_18324182,EPI_ISL_18409367,EG.5
EPI_ISL_18360319,EPI_ISL_18320862,HK
EPI_ISL_18360317,EPI_ISL_18320860,EG.5
EPI_ISL_17088659,EPI_ISL_17088653,BF.7
EPI_ISL_17088659,EPI_ISL_16614021,BF.7
EPI_ISL_17088659,EPI_ISL_16614020,BF.7
EPI_ISL_17088659,EPI_ISL_16713284,BF.7
EPI_ISL_17088659,EPI_ISL_16713312,BF.7
EPI_ISL_17088659,EPI_ISL_16596982,BF.7
EPI_ISL_17088659,EPI_ISL_16921918,BF.7
EPI_ISL_17088659,EPI_ISL_17487965,BF.7
EPI_ISL_18360303,EPI_ISL_18438543,HK
EPI_ISL_18360303,EPI_ISL_18438544,HK
EPI_ISL_18330233,EPI_ISL_18438445,HK
EPI_ISL_18495805,EPI_ISL_18495822,EG.5
EPI_ISL_18495805,EPI_ISL_18495840,EG.5
EPI_ISL_18495798,EPI_ISL_18495799,EG.5
EPI_ISL_18320970,EPI_ISL_18360376,HK
EPI_ISL_18388949,EPI_ISL_18388948,EG.5
EPI_ISL_18313138,EPI_ISL_18401752,HK
EPI_ISL_18330224,EPI_ISL_18330235,EG.5
EPI_ISL_18330224,EPI_ISL_18438435,EG.5
EPI_ISL_18330223,EPI_ISL_18485370,HK
EPI_ISL_18360307,EPI_ISL_18438546,HK
EPI_ISL_16327411,EPI_ISL_16597928,DY
EPI_ISL_16327411,EPI_ISL_17494386,DY
EPI_ISL_16327411,EPI_ISL_17494384,DY
EPI_ISL_16327411,EPI_ISL_17494383,DY
EPI_ISL_16327411,EPI_ISL_17494382,DY
EPI_ISL_16327411,EPI_ISL_17494377,DY
EPI_ISL_16327411,EPI_ISL_17494385,DY
EPI_ISL_18376529,EPI_ISL_18409304,HK
EPI_ISL_18376529,EPI_ISL_18409310,HK
EPI_ISL_18360341,EPI_ISL_18438485,EG.5
EPI_ISL_18481053,EPI_ISL_18475196,HK
EPI_ISL_18465059,EPI_ISL_18465122,EG.5
EPI_ISL_18465059,EPI_ISL_18465050,EG.5
EPI_ISL_18465059,EPI_ISL_18465119,EG.5
EPI_ISL_18438545,EPI_ISL_18438536,EG.5
EPI_ISL_18438542,EPI_ISL_18438478,HK
EPI_ISL_18401803,EPI_ISL_18401834,HK
EPI_ISL_18495810,EPI_ISL_18495812,EG.5
EPI_ISL_18465146,EPI_ISL_18465095,EG.5
EPI_ISL_18376565,EPI_ISL_18409339,EG.5
EPI_ISL_17487354,EPI_ISL_16617234,DY
EPI_ISL_18447811,EPI_ISL_18465388,HK
EPI_ISL_18447811,EPI_ISL_18481031,HK
EPI_ISL_18447811,EPI_ISL_18475175,HK
EPI_ISL_18330312,EPI_ISL_18401710,HK
EPI_ISL_18324040,EPI_ISL_18324039,XBB
EPI_ISL_18324040,EPI_ISL_18388969,XBB
EPI_ISL_18384462,EPI_ISL_18384485,HK
EPI_ISL_18384462,EPI_ISL_18384510,HK
EPI_ISL_18384497,EPI_ISL_18409394,EG.5
EPI_ISL_18384497,EPI_ISL_18409403,EG.5
EPI_ISL_18384497,EPI_ISL_18409396,EG.5
EPI_ISL_18475169,EPI_ISL_18481036,HK
EPI_ISL_18481046,EPI_ISL_18475203,EG.5
EPI_ISL_18481047,EPI_ISL_18475202,HK
EPI_ISL_18481035,EPI_ISL_18475170,XBB
EPI_ISL_18465098,EPI_ISL_18465001,HK
EPI_ISL_17088657,EPI_ISL_17088658,BF.7
EPI_ISL_18464989,EPI_ISL_18465111,HK
EPI_ISL_18388961,EPI_ISL_18465107,EG.5
EPI_ISL_18508480,EPI_ISL_18508491,EG.5
EPI_ISL_18508481,EPI_ISL_18508485,EG.5
EPI_ISL_18402004,EPI_ISL_18402005,HK
EPI_ISL_18475205,EPI_ISL_18481044,XBB
EPI_ISL_18481045,EPI_ISL_18475204,HK
EPI_ISL_18481037,EPI_ISL_18475168,HK
EPI_ISL_18480996,EPI_ISL_18475295,EG.5
EPI_ISL_18360217,EPI_ISL_18360210,EG.5
EPI_ISL_17088703,EPI_ISL_16712119,DY
EPI_ISL_17088703,EPI_ISL_16712079,DY
EPI_ISL_17088703,EPI_ISL_16610725,DY
EPI_ISL_17088703,EPI_ISL_17489457,DY
EPI_ISL_17088703,EPI_ISL_17487325,DY
EPI_ISL_17088703,EPI_ISL_16617261,DY
EPI_ISL_17088703,EPI_ISL_16711726,DY
EPI_ISL_17088703,EPI_ISL_16711879,DY
EPI_ISL_17088703,EPI_ISL_17489821,DY
EPI_ISL_17088703,EPI_ISL_16712092,DY
EPI_ISL_17088703,EPI_ISL_16712180,DY
EPI_ISL_17088703,EPI_ISL_16712174,DY
EPI_ISL_17088703,EPI_ISL_16712128,DY
EPI_ISL_17088703,EPI_ISL_16634989,DY
EPI_ISL_17088703,EPI_ISL_16711730,DY
EPI_ISL_17088703,EPI_ISL_16711657,DY
EPI_ISL_17088703,EPI_ISL_16712110,DY
EPI_ISL_17088703,EPI_ISL_16597092,DY
